,Previous_Gpa,Stress_Level,Mental_Health_Rating,Dropout_Risk,Exam_Score,Results
9507,3.12,7.4,4.8,No,69,Pass
9508,4.0,6.3,6.0,No,100,Pass
9509,4.0,4.2,7.6,No,94,Pass
9510,2.61,3.1,8.6,No,67,Pass
9511,3.93,5.2,8.7,No,91,Pass
9512,3.16,4.1,5.9,No,71,Pass
9513,4.0,5.7,7.8,No,99,Pass
9514,4.0,6.9,7.8,No,100,Pass
9515,2.42,5.3,5.1,No,62,Pass
9516,4.0,5.4,6.6,No,100,Pass
9517,4.0,1.9,6.5,No,100,Pass
9518,3.34,4.6,7.4,No,85,Pass
9519,3.08,2.5,9.2,No,68,Pass
9520,3.96,1.5,9.4,No,92,Pass
9521,3.83,1.9,8.4,No,100,Pass
9522,3.64,5.7,6.1,No,88,Pass
9523,4.0,5.1,10.0,No,99,Pass
9524,3.61,3.4,6.7,No,88,Pass
9525,3.87,1.4,5.2,No,89,Pass
9526,3.57,2.3,4.1,No,90,Pass
9527,3.31,3.8,7.8,No,79,Pass
9528,3.36,8.4,8.0,No,83,Pass
9529,4.0,6.1,5.8,No,95,Pass
9530,3.09,8.9,6.6,No,76,Pass
9531,4.0,3.7,6.4,No,100,Pass
9532,4.0,4.4,10.0,No,100,Pass
9533,3.15,8.7,8.4,No,76,Pass
9534,3.21,5.2,5.6,No,77,Pass
9535,4.0,5.3,6.6,No,96,Pass
9536,3.51,3.5,4.9,No,88,Pass
9537,2.72,3.2,10.0,No,71,Pass
9538,3.87,7.9,5.1,No,90,Pass
9539,3.64,3.7,4.8,No,91,Pass
9540,4.0,6.4,7.0,No,100,Pass
9541,3.0,2.3,7.3,No,66,Pass
9542,4.0,1.9,6.7,No,100,Pass
9543,3.38,4.6,9.9,No,80,Pass
9544,3.7,2.7,8.6,No,92,Pass
9545,2.25,7.1,7.1,No,50,Pass
9546,4.0,5.4,8.8,No,91,Pass
9547,4.0,3.2,2.3,No,97,Pass
9548,2.47,4.7,6.4,No,48,Fail
9549,2.93,5.1,5.2,No,69,Pass
9550,3.95,2.9,7.5,No,92,Pass
9551,2.75,2.9,5.3,No,63,Pass
9552,4.0,3.4,3.8,No,99,Pass
9553,3.71,4.7,4.3,No,87,Pass
9554,2.92,3.4,5.3,No,81,Pass
9555,3.0,6.8,6.9,No,69,Pass
9556,3.11,4.6,4.6,No,70,Pass
9557,3.77,4.9,8.6,No,92,Pass
9558,4.0,5.0,9.1,No,100,Pass
9559,3.52,3.7,8.0,No,95,Pass
9560,4.0,8.2,6.8,No,98,Pass
9561,4.0,7.2,8.3,No,100,Pass
9562,3.79,6.3,5.9,No,85,Pass
9563,2.88,4.9,5.1,No,68,Pass
9564,3.27,5.6,7.4,No,73,Pass
9565,4.0,5.5,5.5,No,99,Pass
9566,4.0,3.9,4.0,No,100,Pass
9567,4.0,5.2,7.4,No,94,Pass
9568,4.0,6.9,5.9,No,99,Pass
9569,3.87,5.8,8.5,No,98,Pass
9570,3.3,1.2,9.2,No,80,Pass
9571,3.07,3.7,7.8,No,77,Pass
9572,3.76,2.4,7.0,No,96,Pass
9573,4.0,7.1,2.6,No,100,Pass
9574,3.87,3.3,3.3,No,96,Pass
9575,3.78,4.3,7.0,No,94,Pass
9576,4.0,2.5,7.7,No,100,Pass
9577,4.0,6.9,5.8,No,100,Pass
9578,4.0,3.9,5.3,No,100,Pass
9579,3.57,5.4,3.3,No,96,Pass
9580,4.0,3.9,8.2,No,100,Pass
9581,2.82,3.0,9.0,No,67,Pass
9582,4.0,5.3,7.9,No,100,Pass
9583,4.0,4.6,9.6,No,100,Pass
9584,3.31,4.4,4.9,No,81,Pass
9585,4.0,5.2,5.3,No,93,Pass
9586,3.22,4.5,8.2,No,85,Pass
9587,4.0,4.1,3.8,No,100,Pass
9588,2.77,3.8,4.6,No,78,Pass
9589,2.75,5.3,10.0,No,68,Pass
9590,4.0,3.5,7.4,No,100,Pass
9591,4.0,1.0,7.8,No,100,Pass
9592,3.5,2.5,6.3,No,89,Pass
9593,4.0,3.1,7.1,No,94,Pass
9594,4.0,4.6,9.0,No,100,Pass
9595,4.0,1.5,10.0,No,92,Pass
9596,2.77,9.3,5.6,Yes,66,Pass
9597,3.93,6.1,9.0,No,100,Pass
9598,3.35,6.1,4.4,No,80,Pass
9599,4.0,3.1,8.6,No,96,Pass
9600,3.78,4.7,9.1,No,97,Pass
9601,3.82,4.1,4.0,No,92,Pass
9602,3.57,4.3,7.8,No,96,Pass
9603,3.73,2.5,5.1,No,93,Pass
9604,4.0,8.4,6.0,No,100,Pass
9605,3.83,6.4,6.0,No,88,Pass
9606,4.0,8.3,7.199999999999999,No,94,Pass
9607,4.0,6.1,7.5,No,100,Pass
9608,3.85,4.5,7.0,No,92,Pass
9609,4.0,2.0,10.0,No,100,Pass
9610,3.16,6.5,7.3,No,80,Pass
9611,4.0,6.6,8.3,No,92,Pass
9612,4.0,4.6,10.0,No,100,Pass
9613,4.0,6.0,5.8,No,98,Pass
9614,3.47,5.2,3.6,No,81,Pass
9615,2.87,4.2,7.8,No,66,Pass
9616,4.0,6.2,7.9,No,99,Pass
9617,4.0,4.6,6.8,No,100,Pass
9618,3.43,7.0,7.2,No,87,Pass
9619,2.8,5.4,6.3,No,76,Pass
9620,3.57,5.0,7.8,No,89,Pass
9621,3.43,5.5,7.3,No,83,Pass
9622,4.0,7.3,4.6,No,100,Pass
9623,3.43,8.3,9.7,No,83,Pass
9624,3.87,10.0,8.1,No,100,Pass
9625,3.44,4.0,7.7,No,89,Pass
9626,3.24,7.3,4.5,No,84,Pass
9627,3.96,5.6,5.2,No,98,Pass
9628,3.66,5.0,5.6,No,100,Pass
9629,4.0,4.2,8.7,No,99,Pass
9630,3.68,3.5,6.5,No,100,Pass
9631,4.0,6.1,10.0,No,97,Pass
9632,3.12,3.3,3.3,No,81,Pass
9633,3.05,5.0,7.6,No,79,Pass
9634,3.53,3.1,8.8,No,82,Pass
9635,4.0,3.1,6.8,No,98,Pass
9636,3.04,6.1,7.5,No,70,Pass
9637,3.98,7.1,6.8,No,99,Pass
9638,3.46,5.4,8.8,No,95,Pass
9639,4.0,5.7,5.1,No,100,Pass
9640,3.59,3.5,5.6,No,93,Pass
9641,3.55,3.2,6.1,No,91,Pass
9642,4.0,5.6,7.8,No,99,Pass
9643,2.93,1.9,5.9,No,74,Pass
9644,4.0,5.2,7.8,No,90,Pass
9645,2.43,4.1,5.2,No,62,Pass
9646,2.39,6.6,5.9,No,60,Pass
9647,3.57,4.4,1.6,No,75,Pass
9648,3.14,5.9,7.7,No,80,Pass
9649,3.81,2.0,9.4,No,89,Pass
9650,2.76,5.8,5.8,No,70,Pass
9651,3.86,3.3,8.8,No,100,Pass
9652,3.85,8.0,6.0,No,90,Pass
9653,4.0,6.5,10.0,No,100,Pass
9654,2.48,6.9,8.0,No,64,Pass
9655,3.64,9.6,4.1,Yes,87,Pass
9656,4.0,4.0,9.0,No,99,Pass
9657,4.0,2.4,9.1,No,100,Pass
9658,4.0,3.9,7.2,No,99,Pass
9659,3.2,3.6,7.6,No,77,Pass
9660,3.48,3.0,9.9,No,86,Pass
9661,4.0,3.1,6.4,No,95,Pass
9662,3.1,4.6,5.7,No,74,Pass
9663,4.0,2.1,7.9,No,95,Pass
9664,3.93,3.9,7.6,No,95,Pass
9665,3.07,8.3,3.6,No,83,Pass
9666,4.0,2.8,6.9,No,94,Pass
9667,4.0,3.6,4.4,No,100,Pass
9668,4.0,3.4,6.5,No,100,Pass
9669,3.86,1.2,9.8,No,100,Pass
9670,4.0,8.5,6.6,No,100,Pass
9671,4.0,1.0,3.7,No,100,Pass
9672,3.17,2.8,9.4,No,73,Pass
9673,3.08,7.5,7.0,No,75,Pass
9674,3.49,4.2,6.5,No,91,Pass
9675,3.23,5.3,7.8,No,78,Pass
9676,3.71,5.5,4.1,No,90,Pass
9677,3.34,2.2,4.6,No,84,Pass
9678,3.21,2.5,6.8,No,82,Pass
9679,3.67,6.3,5.5,No,88,Pass
9680,4.0,3.2,7.3,No,91,Pass
9681,4.0,3.8,7.0,No,100,Pass
9682,3.27,6.2,10.0,No,87,Pass
9683,4.0,4.3,6.9,No,100,Pass
9684,3.07,6.0,3.9,No,87,Pass
9685,3.84,7.9,4.4,No,98,Pass
9686,4.0,4.4,5.0,No,100,Pass
9687,3.36,2.9,7.3,No,78,Pass
9688,4.0,5.7,10.0,No,98,Pass
9689,4.0,2.4,4.7,No,100,Pass
9690,3.41,3.9,3.2,No,87,Pass
9691,3.39,4.8,5.6,No,88,Pass
9692,4.0,3.0,6.8,No,100,Pass
9693,2.74,6.3,8.3,No,72,Pass
9694,3.83,4.4,4.0,No,96,Pass
9695,4.0,2.6,6.6,No,100,Pass
9696,4.0,7.1,4.3,No,97,Pass
9697,3.11,7.3,3.8,No,78,Pass
9698,2.64,6.4,6.5,No,59,Pass
9699,3.27,5.9,4.7,No,90,Pass
9700,3.76,4.8,2.7,No,98,Pass
9701,4.0,7.5,2.9,No,98,Pass
9702,2.68,1.7,7.7,No,71,Pass
9703,4.0,1.9,6.8,No,100,Pass
9704,3.36,8.4,5.6,No,82,Pass
9705,2.88,7.6,7.4,No,73,Pass
9706,4.0,2.7,3.8,No,100,Pass
9707,2.61,5.0,6.1,No,57,Pass
9708,2.48,4.1,4.4,No,64,Pass
9709,2.71,4.3,7.9,No,71,Pass
9710,4.0,5.4,7.4,No,96,Pass
9711,3.65,7.8,6.7,No,91,Pass
9712,4.0,6.1,9.1,No,92,Pass
9713,4.0,1.0,4.8,No,100,Pass
9714,3.03,3.8,10.0,No,64,Pass
9715,4.0,6.5,7.6,No,100,Pass
9716,2.96,3.4,7.0,No,78,Pass
9717,3.34,3.5,3.2,No,90,Pass
9718,3.76,3.7,6.8,No,94,Pass
9719,3.33,4.6,7.0,No,85,Pass
9720,4.0,2.3,8.2,No,97,Pass
9721,3.8,3.5,4.3,No,96,Pass
9722,3.89,5.3,6.8,No,94,Pass
9723,2.87,5.5,7.6,No,69,Pass
9724,3.47,9.1,1.0,Yes,86,Pass
9725,3.55,4.0,9.4,No,78,Pass
9726,3.02,6.8,7.3,No,78,Pass
9727,4.0,4.1,4.5,No,100,Pass
9728,4.0,3.1,4.0,No,100,Pass
9729,3.61,6.3,7.4,No,97,Pass
9730,2.74,7.2,6.7,No,74,Pass
9731,4.0,5.5,9.6,No,100,Pass
9732,3.2,5.5,8.4,No,90,Pass
9733,4.0,6.5,6.8,No,100,Pass
9734,3.65,6.3,6.2,No,96,Pass
9735,2.8,3.7,9.3,No,69,Pass
9736,4.0,2.3,9.0,No,100,Pass
9737,3.88,4.2,8.2,No,93,Pass
9738,4.0,5.0,6.0,No,100,Pass
9739,2.89,6.6,4.2,No,76,Pass
9740,3.81,7.9,5.0,No,94,Pass
9741,4.0,6.1,6.4,No,96,Pass
9742,3.66,2.3,4.5,No,90,Pass
9743,3.86,6.3,6.3,No,95,Pass
9744,3.05,2.7,5.6,No,77,Pass
9745,2.61,3.6,5.9,No,62,Pass
9746,3.15,3.1,6.5,No,87,Pass
9747,3.03,6.3,5.6,No,87,Pass
9748,3.85,7.6,4.0,No,100,Pass
9749,4.0,5.5,5.5,No,100,Pass
9750,3.84,6.0,8.1,No,92,Pass
9751,2.68,3.5,9.1,No,58,Pass
9752,3.73,3.8,8.1,No,99,Pass
9753,4.0,2.9,3.7,No,100,Pass
9754,4.0,3.7,7.8,No,99,Pass
9755,4.0,8.4,6.2,No,100,Pass
9756,4.0,7.0,6.5,No,100,Pass
9757,3.37,3.8,6.3,No,87,Pass
9758,4.0,4.4,6.5,No,100,Pass
9759,4.0,3.5,4.2,No,100,Pass
9760,4.0,1.7,5.2,No,100,Pass
9761,3.99,2.1,10.0,No,98,Pass
9762,4.0,2.2,7.2,No,98,Pass
9763,3.03,5.6,6.1,No,79,Pass
9764,4.0,1.0,6.8,No,98,Pass
9765,4.0,7.5,5.7,No,95,Pass
9766,2.84,8.9,7.1,No,74,Pass
9767,4.0,5.8,8.1,No,100,Pass
9768,4.0,6.2,6.7,No,100,Pass
9769,3.62,5.8,7.5,No,88,Pass
9770,4.0,2.1,6.9,No,100,Pass
9771,3.56,5.8,8.8,No,84,Pass
9772,2.78,6.7,10.0,No,73,Pass
9773,3.04,4.4,6.2,No,81,Pass
9774,3.94,4.8,9.3,No,96,Pass
9775,4.0,3.3,6.7,No,94,Pass
9776,2.93,6.2,7.0,No,72,Pass
9777,4.0,7.5,5.7,No,100,Pass
9778,3.39,5.4,9.0,No,75,Pass
9779,3.54,6.3,5.7,No,85,Pass
9780,2.91,6.0,9.3,No,72,Pass
9781,4.0,6.7,6.0,No,100,Pass
9782,3.58,5.8,4.1,No,87,Pass
9783,4.0,6.0,8.9,No,99,Pass
9784,3.3,4.2,8.5,No,78,Pass
9785,3.03,3.3,6.7,No,90,Pass
9786,4.0,7.0,7.5,No,100,Pass
9787,4.0,3.4,5.8,No,97,Pass
9788,3.95,6.9,2.4,No,97,Pass
9789,3.07,4.9,6.9,No,79,Pass
9790,3.45,9.8,8.5,No,82,Pass
9791,3.51,7.7,3.8,No,91,Pass
9792,3.15,5.7,8.8,No,75,Pass
9793,4.0,1.7,7.0,No,99,Pass
9794,4.0,4.7,4.1,No,100,Pass
9795,4.0,5.3,9.9,No,100,Pass
9796,4.0,6.5,4.3,No,99,Pass
9797,2.38,7.1,4.3,No,65,Pass
9798,2.94,4.5,7.9,No,71,Pass
9799,2.43,3.9,6.5,No,49,Fail
9800,2.4,5.5,7.2,No,56,Pass
9801,4.0,4.3,5.1,No,97,Pass
9802,3.24,5.6,6.6,No,81,Pass
9803,4.0,4.3,3.5,No,96,Pass
9804,3.63,5.1,6.3,No,93,Pass
9805,4.0,4.5,6.8,No,98,Pass
9806,4.0,4.4,4.8,No,100,Pass
9807,4.0,3.0,6.3,No,100,Pass
9808,3.94,4.3,5.3,No,100,Pass
9809,3.83,7.3,5.5,No,97,Pass
9810,3.9,6.7,2.2,No,100,Pass
9811,4.0,4.1,5.6,No,98,Pass
9812,4.0,1.5,9.1,No,100,Pass
9813,4.0,5.8,8.1,No,95,Pass
9814,3.34,2.3,10.0,No,88,Pass
9815,4.0,4.3,8.7,No,100,Pass
9816,4.0,1.5,7.7,No,100,Pass
9817,3.86,3.2,8.5,No,98,Pass
9818,3.08,5.5,10.0,No,81,Pass
9819,4.0,2.5,7.5,No,100,Pass
9820,3.82,6.0,7.4,No,95,Pass
9821,4.0,9.1,1.1,No,100,Pass
9822,4.0,2.0,7.3,No,97,Pass
9823,4.0,3.7,6.3,No,100,Pass
9824,2.85,4.7,7.8,No,67,Pass
9825,3.27,5.6,9.1,No,82,Pass
9826,3.87,6.1,6.3,No,93,Pass
9827,4.0,6.7,7.7,No,100,Pass
9828,4.0,3.4,7.4,No,100,Pass
9829,3.07,6.2,5.4,No,71,Pass
9830,4.0,8.1,7.9,No,100,Pass
9831,3.04,6.5,5.5,No,78,Pass
9832,3.89,7.1,9.8,No,93,Pass
9833,4.0,4.5,6.8,No,100,Pass
9834,4.0,3.4,8.0,No,100,Pass
9835,3.75,8.4,3.2,No,92,Pass
9836,4.0,2.2,5.5,No,95,Pass
9837,4.0,1.0,7.8,No,97,Pass
9838,4.0,6.9,5.6,No,99,Pass
9839,4.0,4.1,8.5,No,94,Pass
9840,3.59,5.6,9.4,No,83,Pass
9841,2.9,7.7,8.8,No,76,Pass
9842,3.15,9.0,6.8,Yes,83,Pass
9843,3.2,7.1,7.699999999999999,No,83,Pass
9844,4.0,6.9,5.6,No,84,Pass
9845,3.31,8.4,7.300000000000001,No,78,Pass
9846,4.0,3.0,8.4,No,93,Pass
9847,3.91,5.0,5.9,No,100,Pass
9848,3.93,5.7,5.4,No,99,Pass
9849,3.56,5.2,5.4,No,91,Pass
9850,2.62,7.2,4.0,No,65,Pass
9851,3.62,4.7,8.5,No,91,Pass
9852,3.47,4.1,7.2,No,85,Pass
9853,3.58,3.5,10.0,No,86,Pass
9854,4.0,5.1,8.6,No,100,Pass
9855,3.99,5.7,6.1,No,96,Pass
9856,3.29,7.1,5.0,No,77,Pass
9857,4.0,4.2,6.0,No,96,Pass
9858,4.0,5.1,10.0,No,92,Pass
9859,3.06,2.9,6.3,No,69,Pass
9860,3.39,3.4,5.3,No,74,Pass
9861,4.0,9.7,8.8,No,95,Pass
9862,3.91,7.7,8.3,No,100,Pass
9863,3.17,4.0,9.1,No,77,Pass
9864,3.74,7.4,8.2,No,93,Pass
9865,4.0,7.7,7.1,No,86,Pass
9866,3.61,6.9,8.4,No,86,Pass
9867,4.0,1.0,5.9,No,83,Pass
9868,4.0,5.5,9.8,No,96,Pass
9869,3.4,6.1,8.6,No,78,Pass
9870,3.44,1.9,6.8,No,85,Pass
9871,4.0,5.2,9.3,No,92,Pass
9872,4.0,4.7,6.7,No,100,Pass
9873,3.98,5.2,8.2,No,98,Pass
9874,3.65,4.6,9.9,No,88,Pass
9875,3.87,3.5,10.0,No,90,Pass
9876,4.0,3.3,6.1,No,100,Pass
9877,4.0,5.6,6.9,No,100,Pass
9878,3.11,1.1,9.1,No,74,Pass
9879,4.0,3.3,10.0,No,100,Pass
9880,3.59,5.8,6.9,No,91,Pass
9881,4.0,5.0,4.7,No,96,Pass
9882,3.07,4.8,10.0,No,80,Pass
9883,3.57,4.8,7.7,No,91,Pass
9884,3.0,4.9,10.0,No,86,Pass
9885,4.0,3.3,6.8,No,100,Pass
9886,2.9,7.0,6.9,No,78,Pass
9887,3.93,6.7,6.9,No,100,Pass
9888,3.68,1.6,10.0,No,88,Pass
9889,2.51,6.4,10.0,No,64,Pass
9890,3.03,4.9,5.7,No,76,Pass
9891,4.0,5.5,8.9,No,100,Pass
9892,3.18,8.2,9.7,No,75,Pass
9893,3.86,2.2,7.4,No,88,Pass
9894,4.0,7.3,5.2,No,98,Pass
9895,3.97,6.8,6.2,No,89,Pass
9896,4.0,3.0,7.1,No,100,Pass
9897,3.23,1.0,4.7,No,75,Pass
9898,3.78,2.0,10.0,No,99,Pass
9899,4.0,6.1,6.9,No,94,Pass
9900,4.0,8.4,5.8,No,100,Pass
9901,4.0,3.4,7.8,No,95,Pass
9902,4.0,8.3,10.0,Yes,100,Pass
9903,4.0,3.1,8.7,No,100,Pass
9904,3.08,3.3,5.5,No,78,Pass
9905,4.0,1.0,8.4,No,100,Pass
9906,4.0,6.9,7.5,No,100,Pass
9907,4.0,1.0,4.6,No,94,Pass
9908,3.12,4.7,8.2,No,83,Pass
9909,4.0,3.9,6.7,No,93,Pass
9910,2.94,5.1,5.5,No,81,Pass
9911,4.0,6.3,10.0,No,100,Pass
9912,4.0,5.8,10.0,No,100,Pass
9913,4.0,5.1,4.5,No,98,Pass
9914,3.24,5.7,5.0,No,78,Pass
9915,3.6,3.0,5.7,No,90,Pass
9916,4.0,5.8,9.1,No,98,Pass
9917,3.31,7.6,8.6,No,85,Pass
9918,3.11,4.6,10.0,No,82,Pass
9919,3.88,3.3,6.6,No,100,Pass
9920,3.41,2.9,7.5,No,73,Pass
9921,2.71,3.6,7.9,No,68,Pass
9922,4.0,1.7,7.0,No,100,Pass
9923,4.0,4.0,9.3,No,98,Pass
9924,3.45,2.3,7.0,No,90,Pass
9925,4.0,2.9,7.6,No,96,Pass
9926,4.0,4.1,9.3,No,100,Pass
9927,3.74,6.7,6.9,No,95,Pass
9928,4.0,5.6,1.7,No,97,Pass
9929,4.0,4.8,9.3,No,100,Pass
9930,4.0,3.7,8.0,No,98,Pass
9931,3.75,6.1,4.2,No,98,Pass
9932,3.86,3.2,7.7,No,93,Pass
9933,4.0,3.0,7.7,No,100,Pass
9934,3.63,3.1,8.5,No,97,Pass
9935,4.0,3.9,6.8,No,95,Pass
9936,4.0,2.7,5.0,No,100,Pass
9937,3.8,3.0,8.1,No,100,Pass
9938,4.0,2.8,9.1,No,100,Pass
9939,2.58,6.5,8.5,No,72,Pass
9940,2.83,5.8,8.8,No,77,Pass
9941,2.34,9.1,4.9,Yes,55,Pass
9942,2.77,4.0,10.0,No,64,Pass
9943,4.0,2.6,8.3,No,100,Pass
9944,4.0,6.2,9.2,No,100,Pass
9945,3.15,5.0,7.3,No,72,Pass
9946,3.28,4.9,8.2,No,83,Pass
9947,4.0,6.5,7.8,No,96,Pass
9948,3.4,6.5,6.8,No,84,Pass
9949,3.1,6.8,9.9,No,78,Pass
9950,4.0,2.2,6.6,No,100,Pass
9951,4.0,3.4,9.4,No,100,Pass
9952,4.0,1.0,10.0,No,99,Pass
9953,2.92,6.7,5.3,No,72,Pass
9954,3.22,3.9,9.1,No,83,Pass
9955,3.02,1.4,7.9,No,76,Pass
9956,2.98,5.3,7.3,No,73,Pass
9957,3.52,7.3,6.9,No,89,Pass
9958,4.0,10.0,6.1,No,100,Pass
9959,3.02,3.9,7.1,No,72,Pass
9960,4.0,7.2,6.1,No,99,Pass
9961,3.01,4.7,5.6,No,74,Pass
9962,3.58,4.6,5.4,No,80,Pass
9963,3.75,1.0,10.0,No,90,Pass
9964,3.71,1.1,10.0,No,100,Pass
9965,4.0,2.9,9.2,No,87,Pass
9966,3.18,2.4,7.1,No,85,Pass
9967,3.91,6.6,5.7,No,100,Pass
9968,2.68,7.1,3.0,No,63,Pass
9969,4.0,8.9,8.1,No,100,Pass
9970,2.88,7.1,7.6,No,74,Pass
9971,3.34,5.2,5.2,No,77,Pass
9972,4.0,7.0,8.9,No,95,Pass
9973,4.0,4.1,10.0,No,96,Pass
9974,3.7,8.1,5.9,No,93,Pass
9975,3.32,10.0,9.6,No,84,Pass
9976,4.0,10.0,5.5,No,97,Pass
9977,4.0,9.5,7.300000000000001,No,100,Pass
9978,3.32,7.2,5.7,No,76,Pass
9979,2.82,4.0,5.8,No,68,Pass
9980,3.86,1.8,2.7,No,90,Pass
9981,3.39,4.3,6.7,No,83,Pass
9982,4.0,5.0,10.0,No,99,Pass
9983,2.39,10.0,5.6,No,61,Pass
9984,3.72,5.5,3.4,No,80,Pass
9985,4.0,5.2,2.4,No,100,Pass
9986,4.0,4.7,8.4,No,100,Pass
9987,3.25,6.9,3.8,No,78,Pass
9988,3.12,5.2,7.4,No,79,Pass
9989,4.0,6.7,6.6,No,100,Pass
9990,3.74,2.5,7.7,No,100,Pass
9991,3.46,1.6,6.5,No,96,Pass
9992,3.73,5.8,6.2,No,92,Pass
9993,2.92,5.6,10.0,No,79,Pass
9994,2.87,4.3,9.1,No,79,Pass
9995,3.44,1.0,8.3,No,83,Pass
9996,3.33,3.2,8.6,No,88,Pass
9997,2.69,5.7,7.0,No,70,Pass
9998,4.0,2.6,10.0,No,99,Pass
9999,2.84,6.3,6.0,No,70,Pass
10000,3.12,5.2,6.3,No,79,Pass
10001,4.0,5.6,9.6,No,100,Pass
10002,3.25,10.0,5.9,No,84,Pass
10003,4.0,3.1,7.8,No,100,Pass
10004,4.0,5.7,7.2,No,100,Pass
10005,4.0,6.7,2.3,No,100,Pass
10006,3.32,3.6,6.7,No,86,Pass
10007,3.78,6.5,5.2,No,97,Pass
10008,3.62,1.7,7.9,No,96,Pass
10009,3.27,7.5,5.2,No,81,Pass
10010,3.53,5.8,8.9,No,87,Pass
10011,4.0,5.9,6.4,No,100,Pass
10012,4.0,5.8,6.8,No,100,Pass
10013,4.0,1.0,5.9,No,99,Pass
10014,3.09,8.1,6.4,Yes,84,Pass
10015,2.84,6.9,7.5,No,76,Pass
10016,4.0,3.4,5.3,No,100,Pass
10017,4.0,3.4,7.5,No,98,Pass
10018,3.21,3.8,7.6,No,81,Pass
10019,3.8,7.5,1.0,No,96,Pass
10020,2.92,4.3,5.7,No,65,Pass
10021,3.56,2.4,7.6,No,85,Pass
10022,3.8,6.5,5.4,No,95,Pass
10023,3.65,7.5,6.9,No,93,Pass
10024,3.25,4.6,5.2,No,82,Pass
10025,4.0,3.0,5.4,No,100,Pass
10026,4.0,5.6,6.1,No,100,Pass
10027,4.0,6.1,9.5,No,99,Pass
10028,4.0,1.2,8.9,No,100,Pass
10029,4.0,4.0,8.1,No,100,Pass
10030,4.0,3.1,9.6,No,100,Pass
10031,4.0,6.1,7.3,No,100,Pass
10032,2.93,7.5,6.7,No,70,Pass
10033,4.0,6.7,1.9,No,95,Pass
10034,2.56,9.9,5.4,No,73,Pass
10035,4.0,2.8,8.0,No,100,Pass
10036,4.0,3.4,8.7,No,94,Pass
10037,2.94,7.1,5.3,No,74,Pass
10038,4.0,5.3,4.1,No,98,Pass
10039,3.91,3.0,7.2,No,96,Pass
10040,3.95,4.5,9.6,No,97,Pass
10041,3.21,4.7,3.5,No,93,Pass
10042,3.41,3.8,10.0,No,87,Pass
10043,2.63,8.7,8.7,No,58,Pass
10044,3.13,7.8,4.9,No,78,Pass
10045,3.93,6.4,8.7,No,96,Pass
10046,4.0,4.9,4.0,No,100,Pass
10047,2.91,2.4,5.9,No,73,Pass
10048,3.61,4.6,5.6,No,88,Pass
10049,4.0,2.7,4.3,No,98,Pass
10050,3.84,2.8,5.8,No,96,Pass
10051,4.0,4.1,5.7,No,100,Pass
10052,3.71,5.4,8.7,No,90,Pass
10053,3.67,6.0,6.5,No,88,Pass
10054,4.0,8.5,6.5,No,100,Pass
10055,3.93,3.8,6.3,No,96,Pass
10056,3.4,3.9,7.4,No,84,Pass
10057,4.0,1.3,10.0,No,98,Pass
10058,4.0,2.6,6.7,No,100,Pass
10059,3.65,10.0,6.8,No,89,Pass
10060,4.0,3.7,8.7,No,94,Pass
10061,4.0,7.2,3.6,No,100,Pass
10062,3.23,4.3,7.1,No,82,Pass
10063,3.55,7.0,5.7,No,87,Pass
10064,4.0,6.0,5.9,No,100,Pass
10065,3.24,1.9,3.8,No,79,Pass
10066,3.58,4.2,7.8,No,92,Pass
10067,3.87,7.5,6.2,No,100,Pass
10068,2.75,2.6,7.4,No,72,Pass
10069,3.4,2.4,6.5,No,83,Pass
10070,3.05,7.4,5.6,No,83,Pass
10071,4.0,4.4,7.5,No,100,Pass
10072,3.87,6.6,7.7,No,98,Pass
10073,3.62,1.4,6.1,No,97,Pass
10074,2.7,8.2,6.2,No,74,Pass
10075,4.0,2.6,5.4,No,94,Pass
10076,2.98,6.7,9.5,No,75,Pass
10077,3.14,1.2,4.8,No,69,Pass
10078,3.15,7.6,5.6,No,78,Pass
10079,3.94,7.4,1.0,No,100,Pass
10080,3.99,4.1,9.8,No,100,Pass
10081,2.64,6.2,5.1,No,62,Pass
10082,2.77,9.9,8.0,No,69,Pass
10083,2.92,4.4,9.6,No,76,Pass
10084,2.93,2.6,4.4,No,64,Pass
10085,3.0,5.5,4.4,No,75,Pass
10086,2.94,8.2,4.1,Yes,63,Pass
10087,4.0,4.0,8.0,No,100,Pass
10088,3.13,5.5,5.1,No,69,Pass
10089,4.0,1.3,5.5,No,97,Pass
10090,3.21,6.6,8.5,No,74,Pass
10091,3.48,5.7,5.5,No,83,Pass
10092,3.1,6.7,3.3,No,72,Pass
10093,3.28,1.3,2.8,No,80,Pass
10094,4.0,3.6,9.0,No,95,Pass
10095,4.0,2.7,9.0,No,100,Pass
10096,4.0,1.1,7.8,No,100,Pass
10097,4.0,1.0,7.4,No,94,Pass
10098,3.9,3.8,6.5,No,100,Pass
10099,3.96,5.1,9.5,No,100,Pass
10100,4.0,7.5,2.4,No,98,Pass
10101,4.0,1.3,8.5,No,99,Pass
10102,2.55,7.7,9.5,No,65,Pass
10103,3.76,5.2,9.8,No,93,Pass
10104,3.71,6.3,5.1,No,93,Pass
10105,3.65,1.8,9.1,No,90,Pass
10106,4.0,2.1,8.2,No,100,Pass
10107,3.57,5.7,6.2,No,88,Pass
10108,3.92,1.8,6.3,No,98,Pass
10109,2.82,6.7,8.0,No,71,Pass
10110,3.0,5.8,7.0,No,82,Pass
10111,2.5,7.1,8.4,No,57,Pass
